age,job,marital,education,balance,housing,loan,deposit,customer_segment,segment_name,estimated_clv,risk_score,campaign_cost,campaign_roi
33,management,married,tertiary,2044,yes,no,no,1,Mature_Investors,40.88,0.0,150,-100.0
33,management,single,tertiary,20,no,no,no,1,Mature_Investors,0.4,0.0,100,-100.0
50,retired,married,primary,29,no,no,no,1,Mature_Investors,0.58,0.0,250,-100.0
56,management,married,primary,-155,yes,no,no,1,Mature_Investors,-3.1,30.0,50,-100.0
37,management,single,tertiary,340,no,no,no,1,Mature_Investors,6.8,0.0,200,-100.0
53,technician,married,secondary,1776,no,no,no,1,Mature_Investors,35.52,0.0,350,-100.0
27,blue-collar,single,secondary,23,no,no,no,1,Mature_Investors,0.46,0.0,100,-100.0
46,technician,married,secondary,863,yes,no,no,1,Mature_Investors,17.26,0.0,150,-100.0
36,blue-collar,divorced,secondary,7051,no,yes,no,2,Budget_Conscious,141.02,30.0,650,-100.0
37,admin.,married,secondary,1049,no,no,no,1,Mature_Investors,20.98,0.0,250,-100.0
28,admin.,married,tertiary,174,yes,yes,no,1,Mature_Investors,3.48,30.0,50,-100.0
40,blue-collar,married,primary,137,no,yes,no,1,Mature_Investors,2.74,30.0,50,-100.0
48,blue-collar,married,primary,783,no,yes,no,1,Mature_Investors,15.66,30.0,100,-100.0
46,services,married,primary,116,yes,no,no,1,Mature_Investors,2.32,0.0,200,-100.0
39,technician,married,primary,2118,yes,no,no,1,Mature_Investors,42.36,0.0,100,-100.0
37,management,single,tertiary,10269,yes,no,no,1,Mature_Investors,205.38,0.0,100,-100.0
26,admin.,single,secondary,141,yes,no,no,1,Mature_Investors,2.82,0.0,200,-100.0
35,blue-collar,divorced,primary,13,no,yes,no,1,Mature_Investors,0.26,30.0,50,-100.0
37,management,single,tertiary,0,no,no,no,1,Mature_Investors,0.0,0.0,150,-100.0
32,entrepreneur,married,secondary,1996,yes,no,no,1,Mature_Investors,39.92,0.0,50,-100.0
31,admin.,single,secondary,1129,yes,no,no,1,Mature_Investors,22.580000000000002,0.0,150,-100.0
36,housemaid,single,tertiary,561,no,no,no,1,Mature_Investors,11.22,0.0,100,-100.0
36,management,married,tertiary,539,no,no,no,1,Mature_Investors,10.78,0.0,50,-100.0
38,services,married,secondary,-349,yes,no,no,1,Mature_Investors,-6.98,30.0,100,-100.0
45,admin.,married,secondary,6971,no,no,no,1,Mature_Investors,139.42000000000002,0.0,50,-100.0
58,housemaid,married,tertiary,497,no,no,no,1,Mature_Investors,9.94,0.0,250,-100.0
34,management,married,tertiary,362,yes,no,no,1,Mature_Investors,7.24,0.0,150,-100.0
51,blue-collar,married,primary,4497,yes,no,no,1,Mature_Investors,89.94,0.0,150,-100.0
38,technician,single,tertiary,2496,no,no,no,1,Mature_Investors,49.92,0.0,50,-100.0
73,retired,married,secondary,2850,no,no,no,3,Premium_Clients,57.0,0.0,50,-100.0
57,technician,married,primary,0,no,no,no,2,Budget_Conscious,0.0,0.0,400,-100.0
45,management,married,tertiary,1199,no,no,no,1,Mature_Investors,23.98,0.0,100,-100.0
34,technician,divorced,tertiary,66,no,yes,no,1,Mature_Investors,1.32,30.0,50,-100.0
48,admin.,married,unknown,3756,no,no,no,2,Budget_Conscious,75.12,0.0,500,-100.0
39,blue-collar,single,secondary,1170,no,no,no,1,Mature_Investors,23.400000000000002,0.0,50,-100.0
35,technician,married,tertiary,944,no,no,no,1,Mature_Investors,18.88,0.0,100,-100.0
58,management,divorced,tertiary,50,yes,no,no,1,Mature_Investors,1.0,0.0,200,-100.0
36,management,single,tertiary,171,no,no,no,1,Mature_Investors,3.42,0.0,200,-100.0
43,services,married,secondary,122,yes,no,no,1,Mature_Investors,2.44,0.0,100,-100.0
34,blue-collar,divorced,secondary,1780,yes,no,no,2,Budget_Conscious,35.6,0.0,450,-100.0
52,technician,married,secondary,136,no,no,no,1,Mature_Investors,2.72,0.0,250,-100.0
36,unknown,married,secondary,179,no,no,no,2,Budget_Conscious,3.58,0.0,400,-100.0
32,blue-collar,single,secondary,232,no,no,no,1,Mature_Investors,4.64,0.0,50,-100.0
23,student,single,tertiary,82,no,no,no,1,Mature_Investors,1.6400000000000001,0.0,200,-100.0
57,blue-collar,married,primary,630,yes,no,no,1,Mature_Investors,12.6,0.0,50,-100.0
43,blue-collar,married,primary,1202,no,no,no,1,Mature_Investors,24.04,40.0,50,-100.0
33,admin.,single,tertiary,867,yes,no,no,1,Mature_Investors,17.34,0.0,50,-100.0
45,management,divorced,tertiary,6200,no,no,no,1,Mature_Investors,124.0,0.0,100,-100.0
31,admin.,single,secondary,-422,yes,no,no,1,Mature_Investors,-8.44,30.0,100,-100.0
41,self-employed,single,unknown,426,yes,no,no,1,Mature_Investors,8.52,0.0,50,-100.0
47,management,divorced,tertiary,107,no,no,no,1,Mature_Investors,2.14,0.0,50,-100.0
39,services,divorced,secondary,-96,yes,yes,no,1,Mature_Investors,-1.92,100.0,300,-100.0
47,blue-collar,married,secondary,581,yes,no,no,1,Mature_Investors,11.620000000000001,0.0,300,-100.0
57,technician,married,secondary,402,yes,no,no,1,Mature_Investors,8.040000000000001,0.0,150,-100.0
52,blue-collar,married,secondary,555,yes,no,no,1,Mature_Investors,11.1,0.0,100,-100.0
45,admin.,married,secondary,67,no,no,no,1,Mature_Investors,1.34,0.0,100,-100.0
42,management,married,tertiary,72,yes,no,no,1,Mature_Investors,1.44,0.0,100,-100.0
32,self-employed,married,secondary,1942,yes,no,no,2,Budget_Conscious,38.84,0.0,450,-100.0
31,technician,single,secondary,373,no,no,no,1,Mature_Investors,7.46,0.0,250,-100.0
25,blue-collar,single,secondary,84,yes,no,no,1,Mature_Investors,1.68,0.0,100,-100.0
30,technician,married,secondary,394,no,no,no,2,Budget_Conscious,7.88,0.0,650,-100.0
33,blue-collar,married,primary,925,no,no,no,1,Mature_Investors,18.5,0.0,150,-100.0
29,blue-collar,married,secondary,0,yes,no,no,1,Mature_Investors,0.0,0.0,300,-100.0
55,retired,married,secondary,6690,no,no,no,3,Premium_Clients,133.8,0.0,50,-100.0
51,admin.,married,secondary,4178,yes,no,no,1,Mature_Investors,83.56,0.0,50,-100.0
68,retired,married,secondary,20723,yes,no,no,3,Premium_Clients,414.46000000000004,0.0,100,-100.0
29,services,single,secondary,887,no,no,no,1,Mature_Investors,17.740000000000002,0.0,50,-100.0
35,self-employed,married,secondary,598,yes,no,no,1,Mature_Investors,11.96,0.0,50,-100.0
38,technician,married,secondary,1,yes,no,no,1,Mature_Investors,0.02,0.0,250,-100.0
39,management,divorced,secondary,4314,yes,no,no,1,Mature_Investors,86.28,0.0,200,-100.0
47,technician,married,tertiary,2155,no,no,no,1,Mature_Investors,43.1,0.0,150,-100.0
22,management,single,tertiary,760,no,no,no,1,Mature_Investors,15.200000000000001,0.0,50,-100.0
44,admin.,married,secondary,1248,yes,yes,no,1,Mature_Investors,24.96,30.0,150,-100.0
38,technician,single,tertiary,5122,yes,no,no,1,Mature_Investors,102.44,0.0,50,-100.0
56,services,divorced,secondary,191,no,no,no,1,Mature_Investors,3.8200000000000003,0.0,150,-100.0
56,management,married,secondary,230,no,no,no,1,Mature_Investors,4.6000000000000005,0.0,200,-100.0
54,management,divorced,tertiary,7010,no,no,no,3,Premium_Clients,140.20000000000002,0.0,100,-100.0
39,services,married,secondary,1970,yes,no,no,1,Mature_Investors,39.4,0.0,50,-100.0
36,blue-collar,married,secondary,3935,yes,yes,no,1,Mature_Investors,78.7,30.0,300,-100.0
42,admin.,married,secondary,437,yes,no,no,1,Mature_Investors,8.74,0.0,150,-100.0
51,technician,divorced,secondary,2323,yes,yes,no,2,Budget_Conscious,46.46,30.0,500,-100.0
32,management,married,tertiary,2213,no,no,no,1,Mature_Investors,44.26,0.0,100,-100.0
31,management,married,tertiary,84,no,yes,no,1,Mature_Investors,1.68,30.0,50,-100.0
23,technician,single,secondary,4545,no,no,no,1,Mature_Investors,90.9,0.0,50,-100.0
21,student,single,unknown,200,no,no,no,1,Mature_Investors,4.0,0.0,50,-100.0
45,admin.,single,secondary,206,yes,no,no,1,Mature_Investors,4.12,0.0,50,-100.0
51,technician,married,secondary,2937,no,no,no,1,Mature_Investors,58.74,0.0,150,-100.0
36,unemployed,single,tertiary,221,no,no,no,1,Mature_Investors,4.42,0.0,200,-100.0
56,blue-collar,married,secondary,1521,yes,yes,no,1,Mature_Investors,30.42,30.0,100,-100.0
41,technician,married,secondary,102,yes,yes,no,2,Budget_Conscious,2.04,30.0,450,-100.0
57,retired,married,secondary,519,yes,no,no,1,Mature_Investors,10.38,0.0,150,-100.0
55,blue-collar,married,secondary,660,no,no,no,1,Mature_Investors,13.200000000000001,0.0,50,-100.0
34,management,divorced,tertiary,500,yes,no,no,1,Mature_Investors,10.0,0.0,50,-100.0
32,admin.,married,secondary,1661,yes,no,no,1,Mature_Investors,33.22,0.0,50,-100.0
41,blue-collar,single,unknown,961,yes,no,no,1,Mature_Investors,19.22,0.0,50,-100.0
32,admin.,divorced,secondary,-273,yes,no,no,1,Mature_Investors,-5.46,30.0,50,-100.0
53,management,married,tertiary,7067,no,no,no,1,Mature_Investors,141.34,0.0,150,-100.0
43,blue-collar,married,unknown,285,yes,no,no,1,Mature_Investors,5.7,0.0,300,-100.0
27,services,married,secondary,221,no,yes,no,1,Mature_Investors,4.42,30.0,50,-100.0
48,technician,single,secondary,479,no,no,no,1,Mature_Investors,9.58,0.0,250,-100.0
33,services,single,tertiary,1595,yes,no,no,1,Mature_Investors,31.900000000000002,0.0,50,-100.0
41,management,married,tertiary,65,yes,no,no,1,Mature_Investors,1.3,0.0,100,-100.0
33,admin.,married,tertiary,640,no,no,no,1,Mature_Investors,12.8,0.0,50,-100.0
25,management,single,tertiary,490,no,no,no,1,Mature_Investors,9.8,0.0,50,-100.0
38,management,married,tertiary,1440,no,no,no,1,Mature_Investors,28.8,0.0,100,-100.0
43,self-employed,married,secondary,918,yes,no,no,1,Mature_Investors,18.36,0.0,50,-100.0
56,management,single,tertiary,6507,yes,yes,no,3,Premium_Clients,130.14000000000001,30.0,50,-100.0
28,services,married,secondary,4,yes,no,no,1,Mature_Investors,0.08,0.0,250,-100.0
52,self-employed,married,tertiary,2289,yes,yes,no,1,Mature_Investors,45.78,30.0,50,-100.0
32,management,single,tertiary,131,no,no,no,1,Mature_Investors,2.62,0.0,150,-100.0
33,services,single,secondary,1852,no,no,no,1,Mature_Investors,37.04,0.0,50,-100.0
31,technician,single,tertiary,-749,yes,yes,no,1,Mature_Investors,-14.98,60.0,200,-100.0
54,technician,married,secondary,719,yes,no,no,1,Mature_Investors,14.38,0.0,50,-100.0
36,technician,married,secondary,4613,no,no,no,1,Mature_Investors,92.26,0.0,50,-100.0
40,admin.,single,secondary,664,no,no,no,1,Mature_Investors,13.280000000000001,0.0,100,-100.0
32,admin.,single,tertiary,291,no,no,no,1,Mature_Investors,5.82,0.0,300,-100.0
27,student,single,tertiary,24,yes,no,no,1,Mature_Investors,0.48,0.0,100,-100.0
42,technician,single,secondary,823,yes,no,no,1,Mature_Investors,16.46,0.0,50,-100.0
30,management,married,tertiary,1235,yes,no,no,1,Mature_Investors,24.7,0.0,150,-100.0
43,technician,single,secondary,1195,yes,no,no,2,Budget_Conscious,23.900000000000002,0.0,450,-100.0
44,management,married,unknown,21,no,no,no,1,Mature_Investors,0.42,0.0,100,-100.0
46,technician,married,secondary,363,yes,no,no,1,Mature_Investors,7.26,0.0,150,-100.0
36,blue-collar,single,secondary,0,no,no,no,1,Mature_Investors,0.0,0.0,50,-100.0
44,blue-collar,single,primary,0,yes,no,no,1,Mature_Investors,0.0,0.0,50,-100.0
30,management,single,tertiary,136,yes,no,no,1,Mature_Investors,2.72,0.0,50,-100.0
34,admin.,single,secondary,846,yes,no,no,1,Mature_Investors,16.92,0.0,100,-100.0
20,student,single,primary,0,no,no,no,1,Mature_Investors,0.0,0.0,250,-100.0
31,services,married,secondary,505,no,no,no,1,Mature_Investors,10.1,0.0,150,-100.0
34,blue-collar,married,primary,3986,yes,no,no,1,Mature_Investors,79.72,0.0,100,-100.0
27,technician,single,tertiary,11862,no,no,no,1,Mature_Investors,237.24,0.0,250,-100.0
47,management,married,primary,145,no,yes,no,1,Mature_Investors,2.9,70.0,50,-100.0
56,management,divorced,tertiary,2037,no,no,no,1,Mature_Investors,40.74,0.0,50,-100.0
45,technician,divorced,secondary,441,yes,no,no,1,Mature_Investors,8.82,0.0,50,-100.0
35,blue-collar,married,primary,105,yes,no,no,1,Mature_Investors,2.1,0.0,100,-100.0
32,technician,married,secondary,465,yes,no,no,1,Mature_Investors,9.3,0.0,100,-100.0
44,entrepreneur,married,secondary,320,yes,yes,no,1,Mature_Investors,6.4,30.0,150,-100.0
38,services,married,secondary,-762,yes,yes,no,1,Mature_Investors,-15.24,60.0,100,-100.0
32,management,single,tertiary,316,yes,no,no,1,Mature_Investors,6.32,0.0,150,-100.0
58,admin.,married,unknown,903,no,no,no,1,Mature_Investors,18.06,0.0,50,-100.0
35,management,single,tertiary,123,yes,no,no,1,Mature_Investors,2.46,0.0,150,-100.0
40,blue-collar,married,secondary,273,yes,no,no,0,Young_Savers,5.46,0.0,50,-100.0
36,technician,married,secondary,1345,yes,no,no,1,Mature_Investors,26.900000000000002,0.0,150,-100.0
52,blue-collar,married,secondary,1027,no,no,no,1,Mature_Investors,20.54,0.0,50,-100.0
35,technician,single,secondary,1855,yes,no,no,1,Mature_Investors,37.1,0.0,50,-100.0
38,services,single,secondary,1315,no,no,no,2,Budget_Conscious,26.3,0.0,600,-100.0
43,admin.,married,secondary,59,yes,no,no,1,Mature_Investors,1.18,0.0,150,-100.0
43,admin.,married,secondary,2682,no,no,no,2,Budget_Conscious,53.64,0.0,400,-100.0
35,management,married,tertiary,2682,yes,no,no,1,Mature_Investors,53.64,0.0,50,-100.0
40,services,married,secondary,3164,yes,no,no,1,Mature_Investors,63.28,0.0,100,-100.0
49,technician,divorced,secondary,342,no,yes,no,1,Mature_Investors,6.84,30.0,150,-100.0
35,services,single,secondary,1742,yes,no,no,1,Mature_Investors,34.84,0.0,100,-100.0
42,technician,divorced,secondary,-106,yes,no,no,1,Mature_Investors,-2.12,30.0,50,-100.0
29,unemployed,single,unknown,67,no,no,no,1,Mature_Investors,1.34,0.0,100,-100.0
26,technician,single,secondary,430,no,no,no,1,Mature_Investors,8.6,0.0,100,-100.0
44,blue-collar,single,primary,-234,yes,yes,no,1,Mature_Investors,-4.68,60.0,150,-100.0
29,management,single,tertiary,0,yes,no,no,1,Mature_Investors,0.0,0.0,50,-100.0
36,blue-collar,married,secondary,-206,yes,no,no,1,Mature_Investors,-4.12,30.0,100,-100.0
30,technician,single,secondary,656,no,yes,no,1,Mature_Investors,13.120000000000001,30.0,50,-100.0
52,retired,married,secondary,603,no,yes,no,1,Mature_Investors,12.06,30.0,50,-100.0
55,admin.,married,secondary,1102,yes,no,no,1,Mature_Investors,22.04,0.0,100,-100.0
30,services,single,secondary,117,no,no,no,1,Mature_Investors,2.34,0.0,50,-100.0
29,technician,single,secondary,-13,yes,no,no,1,Mature_Investors,-0.26,30.0,150,-100.0
27,admin.,single,tertiary,1993,yes,no,no,1,Mature_Investors,39.86,0.0,250,-100.0
58,retired,divorced,unknown,5920,yes,no,no,3,Premium_Clients,118.4,0.0,50,-100.0
33,services,married,secondary,881,yes,no,no,1,Mature_Investors,17.62,0.0,250,-100.0
48,admin.,married,secondary,0,yes,no,no,1,Mature_Investors,0.0,0.0,200,-100.0
39,housemaid,married,secondary,953,no,no,no,1,Mature_Investors,19.06,0.0,300,-100.0
55,blue-collar,married,primary,781,yes,no,no,1,Mature_Investors,15.620000000000001,0.0,150,-100.0
40,blue-collar,single,primary,1530,yes,no,no,1,Mature_Investors,30.6,0.0,150,-100.0
33,management,single,tertiary,2667,yes,no,no,1,Mature_Investors,53.34,0.0,50,-100.0
56,admin.,married,secondary,5310,no,no,no,1,Mature_Investors,106.2,0.0,50,-100.0
42,blue-collar,married,secondary,1468,yes,no,no,1,Mature_Investors,29.36,0.0,50,-100.0
43,unknown,married,primary,0,yes,no,no,1,Mature_Investors,0.0,0.0,50,-100.0
41,management,married,tertiary,144,no,no,no,1,Mature_Investors,2.88,0.0,150,-100.0
58,admin.,single,secondary,247,no,yes,no,1,Mature_Investors,4.94,30.0,300,-100.0
29,blue-collar,married,primary,258,yes,no,no,1,Mature_Investors,5.16,0.0,50,-100.0
38,management,married,tertiary,595,yes,no,no,1,Mature_Investors,11.9,0.0,50,-100.0
49,blue-collar,divorced,secondary,259,no,no,no,1,Mature_Investors,5.18,40.0,100,-100.0
55,self-employed,married,secondary,2408,no,no,no,1,Mature_Investors,48.160000000000004,0.0,100,-100.0
53,management,married,tertiary,1356,yes,no,no,1,Mature_Investors,27.12,0.0,100,-100.0
56,admin.,married,secondary,292,yes,no,no,2,Budget_Conscious,5.84,0.0,450,-100.0
31,management,single,tertiary,2384,yes,no,no,1,Mature_Investors,47.68,0.0,100,-100.0
29,technician,single,secondary,307,yes,no,no,1,Mature_Investors,6.140000000000001,0.0,50,-100.0
48,admin.,married,secondary,292,yes,yes,no,1,Mature_Investors,5.84,30.0,300,-100.0
43,blue-collar,married,primary,3131,yes,no,no,1,Mature_Investors,62.620000000000005,0.0,150,-100.0
29,technician,married,secondary,0,no,no,no,1,Mature_Investors,0.0,0.0,100,-100.0
39,management,single,tertiary,2258,yes,no,no,1,Mature_Investors,45.160000000000004,0.0,100,-100.0
53,management,married,tertiary,1348,no,yes,no,1,Mature_Investors,26.96,30.0,150,-100.0
48,blue-collar,married,secondary,741,yes,no,no,1,Mature_Investors,14.82,0.0,50,-100.0
34,management,married,tertiary,0,no,no,no,1,Mature_Investors,0.0,0.0,50,-100.0
52,management,single,tertiary,741,no,no,no,1,Mature_Investors,14.82,0.0,100,-100.0
30,admin.,married,secondary,521,yes,no,no,1,Mature_Investors,10.42,0.0,50,-100.0
45,entrepreneur,married,primary,5315,yes,yes,no,1,Mature_Investors,106.3,30.0,100,-100.0
54,management,married,secondary,1660,no,no,no,1,Mature_Investors,33.2,0.0,150,-100.0
44,self-employed,married,unknown,163,yes,no,no,1,Mature_Investors,3.2600000000000002,0.0,50,-100.0
35,entrepreneur,married,secondary,1163,yes,no,no,1,Mature_Investors,23.26,0.0,50,-100.0
34,technician,single,tertiary,122,no,no,no,1,Mature_Investors,2.44,0.0,250,-100.0
22,student,single,unknown,1,no,no,no,1,Mature_Investors,0.02,0.0,200,-100.0
65,retired,married,primary,493,no,no,no,3,Premium_Clients,9.86,0.0,50,-100.0
49,management,married,unknown,0,no,no,no,1,Mature_Investors,0.0,0.0,100,-100.0
38,management,single,unknown,715,yes,no,no,1,Mature_Investors,14.3,0.0,50,-100.0
28,technician,single,tertiary,558,yes,no,no,1,Mature_Investors,11.16,0.0,50,-100.0
33,technician,married,tertiary,16992,yes,no,no,1,Mature_Investors,339.84000000000003,0.0,50,-100.0
34,management,married,tertiary,179,yes,no,no,1,Mature_Investors,3.58,0.0,50,-100.0
26,student,single,unknown,198,no,no,no,1,Mature_Investors,3.96,0.0,50,-100.0
37,blue-collar,married,primary,152,yes,no,no,1,Mature_Investors,3.04,0.0,100,-100.0
40,blue-collar,married,primary,2805,yes,no,no,1,Mature_Investors,56.1,0.0,300,-100.0
28,services,single,secondary,6332,yes,no,no,1,Mature_Investors,126.64,0.0,50,-100.0
31,technician,married,secondary,2420,yes,no,no,1,Mature_Investors,48.4,0.0,50,-100.0
42,management,married,secondary,580,no,no,no,1,Mature_Investors,11.6,0.0,100,-100.0
34,technician,divorced,secondary,259,no,no,no,1,Mature_Investors,5.18,0.0,100,-100.0
34,services,married,secondary,-451,yes,yes,no,1,Mature_Investors,-9.02,60.0,50,-100.0
53,management,married,tertiary,261,no,no,no,1,Mature_Investors,5.22,0.0,100,-100.0
55,entrepreneur,married,tertiary,323,yes,yes,no,1,Mature_Investors,6.46,30.0,50,-100.0
51,entrepreneur,single,tertiary,0,no,no,no,1,Mature_Investors,0.0,0.0,50,-100.0
58,retired,married,secondary,235,no,no,no,1,Mature_Investors,4.7,0.0,200,-100.0
35,blue-collar,married,primary,526,yes,no,no,1,Mature_Investors,10.52,0.0,100,-100.0
35,blue-collar,married,primary,4366,yes,no,no,1,Mature_Investors,87.32000000000001,0.0,150,-100.0
31,technician,married,tertiary,0,yes,yes,no,1,Mature_Investors,0.0,30.0,100,-100.0
32,student,married,secondary,833,yes,no,no,1,Mature_Investors,16.66,0.0,250,-100.0
59,retired,married,primary,-13,no,no,no,1,Mature_Investors,-0.26,70.0,50,-100.0
50,management,divorced,tertiary,405,no,no,no,1,Mature_Investors,8.1,0.0,300,-100.0
37,blue-collar,married,primary,3517,yes,no,no,1,Mature_Investors,70.34,0.0,50,-100.0
30,services,married,secondary,699,yes,no,no,1,Mature_Investors,13.98,0.0,50,-100.0
41,blue-collar,married,primary,943,yes,no,no,1,Mature_Investors,18.86,0.0,150,-100.0
43,blue-collar,married,primary,794,yes,no,no,1,Mature_Investors,15.88,0.0,150,-100.0
34,blue-collar,married,primary,503,yes,no,no,1,Mature_Investors,10.06,0.0,100,-100.0
42,management,married,tertiary,-700,yes,no,no,1,Mature_Investors,-14.0,30.0,50,-100.0
33,management,married,tertiary,644,no,no,no,1,Mature_Investors,12.88,0.0,100,-100.0
26,services,single,secondary,335,no,no,no,1,Mature_Investors,6.7,0.0,100,-100.0
32,technician,single,secondary,719,yes,no,no,1,Mature_Investors,14.38,0.0,300,-100.0
41,management,married,tertiary,-195,no,yes,no,1,Mature_Investors,-3.9,60.0,50,-100.0
49,technician,divorced,secondary,972,no,no,no,1,Mature_Investors,19.44,0.0,150,-100.0
51,blue-collar,married,primary,5050,no,yes,no,1,Mature_Investors,101.0,30.0,350,-100.0
43,blue-collar,married,primary,232,no,yes,no,1,Mature_Investors,4.64,30.0,50,-100.0
45,services,married,primary,2406,yes,yes,no,1,Mature_Investors,48.120000000000005,30.0,100,-100.0
42,entrepreneur,married,secondary,324,yes,no,no,1,Mature_Investors,6.48,0.0,150,-100.0
37,blue-collar,married,secondary,168,yes,no,no,1,Mature_Investors,3.36,0.0,100,-100.0
59,retired,married,secondary,374,no,no,no,1,Mature_Investors,7.48,0.0,100,-100.0
31,services,single,secondary,658,no,no,no,1,Mature_Investors,13.16,0.0,50,-100.0
22,admin.,single,secondary,-1,yes,no,no,1,Mature_Investors,-0.02,30.0,50,-100.0
30,self-employed,single,secondary,280,no,no,no,1,Mature_Investors,5.6000000000000005,0.0,150,-100.0
52,admin.,divorced,unknown,0,no,no,no,1,Mature_Investors,0.0,0.0,200,-100.0
50,self-employed,married,primary,0,no,no,no,1,Mature_Investors,0.0,0.0,200,-100.0
34,admin.,married,secondary,2064,yes,no,no,1,Mature_Investors,41.28,0.0,100,-100.0
30,blue-collar,married,secondary,128,yes,no,no,1,Mature_Investors,2.56,0.0,50,-100.0
56,blue-collar,married,primary,0,yes,no,no,1,Mature_Investors,0.0,0.0,50,-100.0
31,technician,single,secondary,863,yes,no,no,1,Mature_Investors,17.26,0.0,50,-100.0
51,admin.,married,secondary,50,no,no,no,1,Mature_Investors,1.0,0.0,100,-100.0
33,services,single,secondary,187,yes,no,no,1,Mature_Investors,3.74,0.0,150,-100.0
47,blue-collar,married,secondary,-614,yes,no,no,1,Mature_Investors,-12.280000000000001,70.0,100,-100.0
46,technician,married,tertiary,841,yes,no,no,1,Mature_Investors,16.82,0.0,50,-100.0
44,services,divorced,secondary,206,yes,no,no,1,Mature_Investors,4.12,0.0,50,-100.0
51,blue-collar,married,secondary,984,yes,no,no,1,Mature_Investors,19.68,0.0,200,-100.0
39,technician,single,secondary,201,no,yes,no,1,Mature_Investors,4.0200000000000005,30.0,200,-100.0
41,technician,married,tertiary,585,yes,no,no,1,Mature_Investors,11.700000000000001,0.0,50,-100.0
33,management,single,tertiary,8514,no,no,no,1,Mature_Investors,170.28,0.0,50,-100.0
31,admin.,married,secondary,728,yes,yes,no,1,Mature_Investors,14.56,30.0,50,-100.0
60,entrepreneur,divorced,secondary,80,yes,no,no,1,Mature_Investors,1.6,0.0,50,-100.0
34,technician,married,secondary,1246,no,no,no,1,Mature_Investors,24.92,0.0,150,-100.0
58,services,married,secondary,818,no,no,no,1,Mature_Investors,16.36,0.0,50,-100.0
36,admin.,single,unknown,1815,no,no,no,1,Mature_Investors,36.300000000000004,0.0,50,-100.0
42,technician,married,secondary,0,no,no,no,1,Mature_Investors,0.0,0.0,100,-100.0
44,services,divorced,secondary,210,no,yes,no,1,Mature_Investors,4.2,30.0,100,-100.0
31,services,married,secondary,71,yes,no,no,1,Mature_Investors,1.42,0.0,100,-100.0
51,blue-collar,married,primary,1869,no,no,no,1,Mature_Investors,37.38,0.0,150,-100.0
59,admin.,married,primary,1040,no,no,no,3,Premium_Clients,20.8,0.0,50,-100.0
33,admin.,married,secondary,920,no,no,no,1,Mature_Investors,18.400000000000002,0.0,50,-100.0
47,blue-collar,married,secondary,668,yes,no,no,1,Mature_Investors,13.36,0.0,300,-100.0
43,management,divorced,tertiary,36,no,no,no,1,Mature_Investors,0.72,0.0,50,-100.0
44,housemaid,married,primary,-972,yes,yes,no,1,Mature_Investors,-19.44,100.0,100,-100.0
29,admin.,single,secondary,382,yes,no,no,1,Mature_Investors,7.640000000000001,0.0,50,-100.0
30,admin.,married,secondary,-170,yes,yes,no,1,Mature_Investors,-3.4,60.0,50,-100.0
43,management,married,unknown,5172,yes,no,no,1,Mature_Investors,103.44,0.0,150,-100.0
53,technician,single,tertiary,1,no,no,no,1,Mature_Investors,0.02,0.0,50,-100.0
46,blue-collar,married,secondary,922,yes,no,no,1,Mature_Investors,18.44,0.0,100,-100.0
41,management,married,tertiary,3016,yes,no,no,1,Mature_Investors,60.32,0.0,150,-100.0
44,blue-collar,married,primary,0,yes,no,no,1,Mature_Investors,0.0,0.0,100,-100.0
38,management,married,tertiary,1101,yes,no,no,1,Mature_Investors,22.02,0.0,50,-100.0
43,management,divorced,tertiary,3578,no,no,no,1,Mature_Investors,71.56,0.0,100,-100.0
41,blue-collar,married,primary,0,yes,yes,no,1,Mature_Investors,0.0,30.0,50,-100.0
44,blue-collar,married,secondary,0,yes,no,no,1,Mature_Investors,0.0,0.0,50,-100.0
31,blue-collar,married,secondary,-190,yes,yes,no,1,Mature_Investors,-3.8000000000000003,60.0,150,-100.0
59,self-employed,married,tertiary,185,no,no,no,1,Mature_Investors,3.7,0.0,50,-100.0
30,management,single,tertiary,156,yes,no,no,2,Budget_Conscious,3.12,0.0,450,-100.0
35,blue-collar,married,secondary,503,yes,yes,no,1,Mature_Investors,10.06,30.0,100,-100.0
57,retired,married,secondary,485,no,no,no,1,Mature_Investors,9.700000000000001,0.0,100,-100.0
53,technician,divorced,secondary,392,yes,no,no,1,Mature_Investors,7.84,0.0,50,-100.0
35,blue-collar,married,secondary,625,no,no,no,1,Mature_Investors,12.5,0.0,50,-100.0
49,services,married,primary,468,no,no,no,1,Mature_Investors,9.36,0.0,100,-100.0
41,management,married,secondary,280,yes,no,no,1,Mature_Investors,5.6000000000000005,0.0,50,-100.0
40,services,married,secondary,181,yes,no,no,1,Mature_Investors,3.62,0.0,50,-100.0
57,admin.,married,unknown,1401,no,no,no,2,Budget_Conscious,28.02,0.0,1100,-100.0
38,management,married,unknown,1349,yes,no,no,1,Mature_Investors,26.98,0.0,50,-100.0
49,services,married,primary,5737,yes,no,no,1,Mature_Investors,114.74000000000001,0.0,100,-100.0
38,management,married,tertiary,1187,yes,yes,no,1,Mature_Investors,23.740000000000002,30.0,50,-100.0
26,admin.,married,secondary,5231,no,yes,no,1,Mature_Investors,104.62,30.0,100,-100.0
34,admin.,married,secondary,3185,yes,no,no,1,Mature_Investors,63.7,0.0,50,-100.0
